               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   8,            0.039495,              0.0985,            0.011664,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022907,           0.0022907,           0.0022907
                   9,            0.036798,            0.097846,            0.010815,             0.65613,              0.4926,             0.52373,             0.19901,            0.061851,             0.10746,            0.031558,           0.0022907,           0.0022907,           0.0022907
                   0,             0.10897,             0.16498,            0.029789,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011462,           0.0011462,            0.088028
                   1,            0.085188,             0.19105,            0.027581,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021594,           0.0021594,            0.077327
                   2,            0.064448,             0.16093,            0.022672,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029251,           0.0029251,            0.066378
                   3,             0.05233,             0.12985,            0.017096,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034433,           0.0034433,            0.055182
                   4,            0.051447,             0.11655,            0.013443,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003714,            0.003714,            0.043738
                   5,            0.059028,             0.11552,            0.011314,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037372,           0.0037372,            0.032047
                   6,            0.052229,             0.10786,           0.0099857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035129,           0.0035129,            0.020108
                   7,            0.048648,             0.10188,           0.0092454,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030411,           0.0030411,           0.0079221
                   8,            0.041231,             0.10125,            0.008431,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021699,           0.0021699,           0.0021699
                   9,            0.038678,            0.099372,           0.0084496,             0.58806,             0.49484,             0.48993,             0.24428,            0.076009,             0.10613,            0.018415,           0.0021699,           0.0021699,           0.0021699
                   0,             0.10311,             0.13917,            0.034518,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001122,            0.001122,            0.085963
                   1,             0.08351,             0.16563,            0.031808,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021064,           0.0021064,            0.074414
                   2,            0.064516,              0.1615,            0.025977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028505,           0.0028505,            0.062625
                   3,            0.052005,              0.1296,            0.019837,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033542,           0.0033542,            0.050595
                   4,            0.053395,              0.1149,            0.015419,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036176,           0.0036176,            0.038325
                   5,             0.05208,             0.10704,            0.012488,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036406,           0.0036406,            0.025815
                   6,            0.049439,             0.10472,            0.011017,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034234,           0.0034234,            0.013064
                   7,            0.047383,             0.10001,            0.010361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028794,           0.0028794,           0.0028794
                   8,            0.045904,             0.10445,           0.0093721,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028794,           0.0028794,           0.0028794
                   9,            0.038305,            0.099082,           0.0090189,             0.70006,             0.51996,             0.53263,             0.27645,            0.068166,            0.096251,            0.020683,            0.001955,            0.001955,            0.001955
                   0,             0.11919,             0.11095,            0.019721,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010329,           0.0010329,            0.089045
                   1,              0.1035,            0.089123,            0.012096,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019461,           0.0019461,            0.078091
                   2,            0.082534,            0.089847,            0.010991,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026364,           0.0026364,            0.066915
                   3,            0.060218,             0.09359,           0.0094092,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031037,           0.0031037,            0.055515
                   4,            0.045757,            0.091004,           0.0084459,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033482,           0.0033482,            0.043893
                   5,            0.041979,            0.094918,           0.0077607,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033698,           0.0033698,            0.032048
                   6,            0.037283,            0.089541,           0.0067961,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031684,           0.0031684,             0.01998
                   7,            0.034188,            0.087462,           0.0066053,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027442,           0.0027442,           0.0076887
                   8,            0.032005,            0.088856,           0.0063113,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019598,           0.0019598,           0.0019598
                   9,            0.031128,            0.084709,           0.0064888,             0.65311,             0.52557,              0.5473,             0.29185,             0.06977,             0.10298,            0.016023,           0.0019598,           0.0019598,           0.0019598
                   0,             0.10692,             0.13666,             0.02018,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0007876,           0.0007876,             0.09446
                   1,             0.09901,             0.10152,             0.01376,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014838,           0.0014838,            0.082526
                   2,            0.087804,             0.09106,            0.010687,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020098,           0.0020098,            0.070422
                   3,             0.07538,            0.091917,           0.0093127,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023657,           0.0023657,            0.058148
                   4,            0.063773,            0.094024,           0.0085874,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025515,           0.0025515,            0.045704
                   5,            0.053916,             0.10027,           0.0081285,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025672,           0.0025672,             0.03309
                   6,            0.044911,            0.099017,           0.0069554,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024128,           0.0024128,            0.020305
                   7,            0.040823,            0.099349,           0.0070568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020882,           0.0020882,           0.0073507
                   8,            0.037453,             0.10024,           0.0065186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014893,           0.0014893,           0.0014893
                   9,            0.035059,            0.099079,            0.006753,             0.69794,             0.48924,             0.51565,             0.28065,            0.069991,              0.1095,            0.015743,           0.0014893,           0.0014893,           0.0014893
                   0,             0.13203,             0.13254,            0.024455,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0006776,           0.0006776,            0.071904
                   1,             0.11872,            0.099317,            0.015696,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012765,           0.0012765,              0.0629
                   2,            0.099803,            0.093733,             0.01257,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017291,           0.0017291,            0.053749
                   3,            0.082587,            0.094912,            0.011064,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020353,           0.0020353,            0.044451
                   4,            0.062204,            0.096451,            0.010019,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021952,           0.0021952,            0.035007
                   5,            0.053969,            0.097678,           0.0093804,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022087,           0.0022087,            0.025417
                   6,            0.047554,              0.0959,           0.0081304,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020758,           0.0020758,            0.015681
                   7,            0.044076,            0.095555,           0.0084542,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017966,           0.0017966,           0.0057981
                   8,            0.041026,             0.09635,           0.0078081,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012813,           0.0012813,           0.0012813
                   9,            0.038919,            0.094804,           0.0082283,             0.71975,             0.50204,             0.53521,             0.28594,            0.084197,             0.10654,            0.020074,           0.0012813,           0.0012813,           0.0012813
                   0,            0.097566,             0.09404,            0.021027,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010153,           0.0010153,            0.089027
                   1,            0.088184,            0.072141,            0.012556,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019128,           0.0019128,            0.078058
                   2,             0.07426,            0.063396,            0.010249,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002591,            0.002591,             0.06687
                   3,            0.060178,             0.06806,           0.0089878,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00305,             0.00305,            0.055462
                   4,             0.04451,            0.069959,           0.0085778,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032898,           0.0032898,            0.043835
                   5,            0.036401,            0.068411,           0.0076324,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033103,           0.0033103,            0.031988
                   6,            0.032459,            0.070757,            0.007037,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031115,           0.0031115,            0.019923
                   7,            0.028401,            0.068679,           0.0072884,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026935,           0.0026935,            0.007638
                   8,            0.025824,            0.067917,            0.006632,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019218,           0.0019218,           0.0019218
                   9,            0.025144,            0.067706,           0.0065425,             0.67853,             0.50517,             0.54726,             0.27683,            0.053543,            0.087599,            0.016188,           0.0019218,           0.0019218,           0.0019218
                   0,             0.15778,             0.14717,            0.019278,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010758,           0.0010758,            0.089088
                   1,             0.13398,             0.11182,            0.012737,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002027,            0.002027,            0.078172
                   2,             0.10355,             0.11187,            0.010352,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027462,           0.0027462,            0.067025
                   3,            0.073244,             0.11869,           0.0088518,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032333,           0.0032333,            0.055645
                   4,            0.056437,             0.11491,           0.0078552,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034884,           0.0034884,            0.044033
                   5,            0.056519,             0.13361,           0.0078173,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035114,           0.0035114,            0.032189
                   6,            0.051122,             0.13275,           0.0073157,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033023,           0.0033023,            0.020114
                   7,            0.045525,             0.12318,           0.0072918,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028612,           0.0028612,           0.0078057
                   8,            0.042207,             0.11922,           0.0065912,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002045,            0.002045,            0.002045
                   9,            0.039838,             0.11535,           0.0067395,             0.69467,             0.51089,             0.54214,             0.29188,            0.091699,             0.13237,            0.014976,            0.002045,            0.002045,            0.002045
                   0,             0.13221,            0.070857,            0.018404,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0009383,           0.0009383,            0.089823
                   1,             0.11698,            0.056456,            0.012077,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017677,           0.0017677,            0.078668
                   2,            0.094661,            0.054901,            0.010673,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023946,           0.0023946,             0.06731
                   3,            0.073247,            0.059144,           0.0095244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028189,           0.0028189,             0.05575
                   4,            0.056332,            0.058199,            0.008954,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030405,           0.0030405,            0.043987
                   5,            0.047269,            0.060335,           0.0076292,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030596,           0.0030596,            0.032022
                   6,            0.042103,            0.058273,           0.0069378,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028761,           0.0028761,            0.019854
                   7,             0.03863,             0.05974,           0.0066164,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00249,             0.00249,           0.0074835
                   8,            0.036768,            0.057963,           0.0064386,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017769,           0.0017769,           0.0017769
                   9,            0.035065,            0.057636,           0.0066433,             0.66856,             0.50529,             0.54543,             0.28863,            0.073411,            0.064052,            0.014923,           0.0017769,           0.0017769,           0.0017769
                   0,             0.11732,              0.1103,            0.019741,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008866,           0.0008866,            0.089931
                   1,             0.10317,            0.084188,            0.012549,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016703,           0.0016703,            0.078709
                   2,            0.083903,            0.086841,            0.011402,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022626,           0.0022626,            0.067295
                   3,            0.065539,            0.093119,            0.010331,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026635,           0.0026635,             0.05569
                   4,             0.04859,            0.092165,           0.0089754,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028729,           0.0028729,            0.043893
                   5,             0.04232,            0.091847,           0.0077515,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028908,           0.0028908,            0.031905
                   6,            0.038148,            0.089092,           0.0068845,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027173,           0.0027173,            0.019726
                   7,            0.035228,            0.087982,           0.0070425,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023524,           0.0023524,           0.0073549
                   8,            0.032621,            0.088366,           0.0064565,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016785,           0.0016785,           0.0016785
                   9,            0.030915,               0.086,           0.0069146,               0.642,             0.53689,             0.53867,              0.2796,            0.065827,            0.098428,            0.014877,           0.0016785,           0.0016785,           0.0016785
                   0,             0.10946,             0.13789,            0.032036,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001122,            0.001122,            0.084185
                   1,             0.08815,             0.16756,            0.030147,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021066,           0.0021066,            0.072899
                   2,            0.065795,             0.16275,            0.026032,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028511,           0.0028511,            0.061373
                   3,            0.056046,             0.12664,             0.02038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033555,           0.0033555,            0.049607
                   4,            0.061338,             0.11154,            0.016587,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036198,           0.0036198,              0.0376
                   5,            0.059997,             0.10502,            0.014261,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003644,            0.003644,            0.025354
                   6,            0.055601,             0.09952,             0.01222,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034281,           0.0034281,            0.012867
                   7,             0.05173,            0.093595,            0.010296,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028854,           0.0028854,           0.0028854
                   8,            0.048499,            0.093933,           0.0095737,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028854,           0.0028854,           0.0028854
                   9,            0.042801,            0.091627,            0.008933,             0.65971,             0.53127,             0.53177,              0.2812,            0.072841,             0.09106,            0.019933,           0.0019619,           0.0019619,           0.0019619
                   0,             0.14978,             0.10178,            0.021756,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010241,           0.0010241,            0.091982
                   1,             0.12893,            0.085304,            0.014931,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019294,           0.0019294,            0.080623
                   2,             0.10118,            0.088826,            0.014646,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026135,           0.0026135,            0.069044
                   3,            0.074406,            0.094019,            0.012706,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030766,           0.0030766,            0.057243
                   4,            0.059587,            0.093033,            0.011135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033185,           0.0033185,             0.04522
                   5,            0.052913,            0.095359,           0.0095969,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033393,           0.0033393,            0.032977
                   6,            0.049734,            0.094778,           0.0084358,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031389,           0.0031389,            0.020513
                   7,            0.045007,            0.092748,            0.008219,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027174,           0.0027174,           0.0078274
                   8,            0.043378,            0.091793,           0.0086158,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019391,           0.0019391,           0.0019391
                   9,            0.041203,            0.091871,            0.008823,             0.67908,             0.50866,             0.54431,             0.28224,            0.078188,             0.10047,            0.017564,           0.0019391,           0.0019391,           0.0019391
                   0,             0.11454,             0.11023,            0.018884,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001034,            0.001034,            0.089046
                   1,            0.099983,            0.084982,            0.011755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001948,            0.001948,            0.078093
                   2,            0.078901,            0.087416,            0.010915,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026387,           0.0026387,            0.066917
                   3,            0.059226,            0.093901,           0.0095135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031061,           0.0031061,            0.055518
                   4,            0.045429,            0.088452,            0.008553,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033502,           0.0033502,            0.043895
                   5,            0.039609,            0.090122,            0.007609,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003371,            0.003371,            0.032049
                   6,            0.036153,            0.089272,           0.0069203,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031685,           0.0031685,             0.01998
                   7,            0.033332,             0.08502,           0.0065373,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027427,           0.0027427,           0.0076872
                   8,            0.030769,            0.084614,           0.0061003,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019566,           0.0019566,           0.0019566
                   9,            0.029799,            0.083677,           0.0067243,              0.6223,             0.51865,             0.53448,              0.2848,            0.067467,              0.1008,            0.015735,           0.0019566,           0.0019566,           0.0019566
                   0,            0.080459,             0.13815,            0.025501,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001122,            0.001122,            0.080348
                   1,            0.067121,             0.15424,            0.024227,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021063,           0.0021063,            0.069629
                   2,            0.052005,             0.15446,            0.021042,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028502,           0.0028502,            0.058669
                   3,            0.042153,             0.12085,            0.016799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033537,           0.0033537,            0.047468
                   4,            0.041054,             0.10854,            0.013464,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036168,           0.0036168,            0.036028
                   5,            0.041217,            0.099227,            0.010842,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036394,           0.0036394,            0.024346
                   6,            0.037193,            0.097184,           0.0088132,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034216,           0.0034216,            0.012425
                   7,            0.034283,            0.093093,           0.0081559,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028771,           0.0028771,           0.0028771
                   8,            0.032769,            0.094068,            0.007455,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028771,           0.0028771,           0.0028771
                   9,            0.027995,            0.089925,           0.0070321,             0.64831,               0.554,              0.5612,             0.28612,            0.050454,            0.094468,             0.01516,           0.0019524,           0.0019524,           0.0019524
                   0,             0.11058,             0.12509,            0.018905,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011052,           0.0011052,            0.088128
                   1,            0.095207,            0.094785,            0.012202,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020746,           0.0020746,            0.076242
                   2,            0.075908,            0.093267,            0.010186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028071,           0.0028071,            0.064119
                   3,            0.055337,            0.096879,           0.0087263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033025,           0.0033025,            0.051759
                   4,            0.043491,            0.097395,           0.0078173,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035609,           0.0035609,            0.039161
                   5,            0.039054,            0.096658,           0.0076641,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035824,           0.0035824,            0.026327
                   6,            0.034293,            0.094909,           0.0065369,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033669,           0.0033669,            0.013256
                   7,            0.032402,            0.094901,           0.0062988,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028295,           0.0028295,           0.0028295
                   8,            0.031111,            0.095105,           0.0064644,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028295,           0.0028295,           0.0028295
                   9,            0.028314,            0.092899,           0.0061043,             0.63998,             0.54163,             0.54836,              0.2927,            0.064156,             0.11337,            0.015006,            0.001918,            0.001918,            0.001918
                   0,             0.10912,             0.10961,            0.018615,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0009977,           0.0009977,            0.090603
                   1,            0.095931,            0.086253,            0.011769,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018796,           0.0018796,            0.079403
                   2,            0.077499,            0.087436,            0.010556,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025459,           0.0025459,            0.067988
                   3,            0.059738,            0.091513,           0.0093599,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029968,           0.0029968,            0.056357
                   4,            0.044674,            0.089829,           0.0082201,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032322,           0.0032322,            0.044511
                   5,            0.039159,            0.093388,           0.0071713,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003252,            0.003252,            0.032449
                   6,            0.035222,            0.089759,            0.006667,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030564,           0.0030564,            0.020172
                   7,            0.032095,            0.087112,           0.0065012,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026453,           0.0026453,           0.0076793
                   8,            0.030286,            0.087502,           0.0065144,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018866,           0.0018866,           0.0018866
                   9,            0.028793,            0.086411,           0.0060498,             0.67224,              0.5093,             0.54716,             0.28723,             0.06217,            0.099761,            0.014759,           0.0018866,           0.0018866,           0.0018866
                   0,             0.11667,             0.10667,            0.019175,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0009912,           0.0009912,            0.088014
                   1,             0.10045,             0.08162,            0.012365,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018606,           0.0018606,            0.076028
