   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.69542,             0.48741,             0.51616,             0.28836,            0.065156,            0.072336,            0.012155,             0.00686,                0.01,                0.98,              0.0006,              2.3379,             0.77228,             0.07138,             0.04451,             0.46385,              0.6665,             0.98474,             0.99995,                 0.2,              4.4795,                   0,             0.01311,                 0.9,             0.30798,                   0,             0.11235,             0.39268,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.4921
             0.68786,             0.46777,              0.5097,             0.24641,            0.054645,            0.072523,            0.013303,             0.00683,                0.01,                0.98,             0.00052,              2.1081,             0.94161,             0.08623,             0.04068,             0.46385,              0.6665,              1.0617,               1.054,                 0.2,              3.7018,                   0,             0.01416,             0.85353,             0.39467,                   0,             0.08459,             0.39543,                   0,                   0,                   0,                 0.5,             0.92945,                   0,                   0,              3.5165
             0.68089,             0.48167,             0.53407,             0.28317,            0.032488,            0.093099,            0.010527,             0.00745,             0.01262,             0.96848,             0.00046,              3.0705,                0.95,              0.0791,             0.02312,             0.46385,             0.60918,              1.0617,              1.2551,                 0.2,              3.9579,                   0,             0.01406,             0.62363,             0.27825,                   0,             0.10337,             0.33578,                   0,                   0,                   0,                 0.5,             0.76209,                   0,                   0,              3.4921
             0.64604,             0.54573,             0.54214,             0.25827,            0.051572,            0.087504,             0.01438,             0.00561,              0.0117,                0.98,             0.00078,              2.9066,             0.94373,             0.09892,             0.04068,             0.51324,              0.6665,              1.2319,               1.054,                 0.2,              3.9579,                   0,             0.01447,                 0.9,             0.25123,                   0,             0.09362,             0.30731,                   0,                   0,                   0,                 0.5,             0.80378,                   0,                   0,              4.6134
             0.64146,             0.54146,             0.55438,             0.28297,            0.050774,            0.089494,            0.010078,             0.00667,             0.01025,                0.98,              0.0006,              2.6296,             0.94373,             0.08719,             0.04203,             0.46385,             0.66954,               1.065,              1.1353,                 0.2,              3.5948,                   0,             0.01418,                 0.9,             0.34737,                   0,             0.10782,             0.37021,                   0,                   0,                   0,                 0.5,             0.85343,                   0,                   0,              3.4921
             0.70813,             0.52717,             0.55567,             0.30178,            0.048321,             0.10464,            0.012189,             0.00843,                0.01,             0.92653,             0.00065,              2.5884,                0.95,             0.07413,             0.03799,             0.46385,             0.64922,              1.4362,             0.93728,                 0.2,              3.9579,                   0,             0.01724,             0.84656,             0.28216,                   0,             0.06149,             0.38018,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.3717
             0.70204,             0.50347,             0.54783,             0.28569,            0.051249,            0.070854,            0.010833,             0.00534,             0.01188,                0.98,             0.00065,              2.5114,             0.76064,             0.10119,             0.03995,             0.50809,              0.6665,              1.1092,               1.054,                 0.2,              3.0677,                   0,             0.01514,                 0.9,             0.25982,                   0,             0.10042,             0.39543,                   0,                   0,                   0,                 0.5,             0.61009,                   0,                   0,              3.4921
             0.67781,             0.51244,             0.54439,             0.29042,            0.053846,            0.079755,            0.010849,             0.00679,                0.01,                0.98,             0.00059,              2.5992,             0.92663,             0.08476,             0.04027,             0.46014,             0.67443,              1.0617,              1.0616,                 0.2,              3.9389,                   0,             0.01406,             0.89233,             0.32802,                   0,             0.10964,             0.39543,                   0,                   0,                   0,                 0.5,             0.81115,                   0,                   0,              3.4263
             0.68558,             0.49596,             0.52624,             0.26648,            0.045389,            0.063028,           0.0081056,             0.00694,                0.01,                0.98,              0.0005,              2.6296,                0.95,              0.0974,              0.0363,             0.27616,             0.72461,             0.89171,              1.1584,                 0.2,              3.3376,                   0,             0.01406,              0.7118,             0.41774,                   0,             0.11012,             0.48731,                   0,                   0,                   0,                 0.5,             0.88442,                   0,                   0,              3.7007
             0.65413,             0.56043,             0.55611,             0.29044,            0.047806,            0.092817,            0.012223,             0.00681,                0.01,                0.98,              0.0006,               2.548,             0.94373,             0.08466,             0.03847,             0.46385,             0.65266,              1.0617,              1.2428,                 0.2,               3.741,                   0,             0.01485,             0.77811,             0.28254,                   0,             0.13508,             0.43137,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              2.1388
             0.60031,             0.55507,             0.53574,             0.24712,            0.051735,            0.085621,            0.012573,             0.00706,                0.01,                0.98,             0.00062,              2.6296,                0.95,             0.08294,             0.04096,              0.4718,             0.63044,               1.083,              1.0812,                 0.2,              4.1717,                   0,             0.01448,                 0.9,             0.33089,                   0,             0.10933,             0.39789,                   0,                   0,                   0,                 0.5,             0.80669,                   0,                   0,              3.5039
             0.70708,             0.53444,             0.55212,             0.29535,            0.060325,            0.092702,              0.0135,             0.00736,                0.01,             0.93392,             0.00066,              3.2862,             0.91669,             0.09113,              0.0457,             0.46385,             0.70674,              1.2796,             0.96721,                 0.2,               4.192,                   0,             0.01626,                 0.9,             0.28766,                   0,             0.09385,             0.31384,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              2.0041
             0.73634,             0.51266,             0.56164,             0.29514,            0.051418,            0.082469,            0.011077,             0.00679,                0.01,             0.97969,              0.0006,              2.6574,             0.94373,             0.08353,             0.04042,             0.46294,             0.67515,              1.0676,              1.0502,                 0.2,              4.0069,                   0,             0.01407,                 0.9,             0.33073,                   0,             0.11034,             0.38742,                   0,                   0,                   0,                 0.5,             0.81279,                   0,                   0,              3.4513
                0.68,             0.50368,             0.54397,             0.27246,            0.053129,            0.084747,            0.010402,             0.00657,                0.01,                0.98,             0.00062,              2.6296,             0.93756,             0.08716,             0.03993,             0.45559,             0.64549,               1.051,              1.0631,                 0.2,              3.9798,                   0,             0.01406,             0.88032,             0.33084,                   0,             0.11187,             0.38913,                   0,                   0,                   0,                 0.5,             0.85556,                   0,                   0,              3.3634
             0.63051,             0.53528,             0.52735,             0.25651,            0.051508,            0.080374,            0.012795,             0.00675,                0.01,                0.98,             0.00058,              2.6296,             0.94843,             0.08198,             0.04068,             0.45973,             0.66465,              1.0889,               1.054,                 0.2,               4.017,                   0,             0.01394,             0.89966,             0.33914,                   0,             0.10945,               0.405,                   0,                   0,                   0,                 0.5,              0.7893,                   0,                   0,              3.5684
             0.71105,             0.51398,             0.56089,             0.28932,            0.052163,            0.086017,            0.010077,             0.00679,             0.01001,             0.97427,             0.00061,              2.6177,             0.93926,             0.08272,             0.04155,             0.46385,             0.66728,              1.0617,              1.0539,                 0.2,              3.9659,                   0,             0.01417,              0.8908,             0.32934,                   0,              0.1102,             0.40238,                   0,                   0,                   0,                 0.5,             0.82094,                   0,                   0,              3.4734
             0.68855,             0.50955,             0.53884,             0.26315,            0.053756,            0.076266,            0.013206,             0.00664,                0.01,              0.9607,             0.00065,              2.6541,             0.94373,             0.08423,             0.04123,             0.45818,              0.6795,              1.0614,               1.038,                 0.2,              4.0994,                   0,             0.01461,             0.83216,             0.33823,                   0,             0.10933,             0.39039,                   0,                   0,                   0,                 0.5,             0.80761,                   0,                   0,              3.6384
             0.63233,             0.51924,             0.54395,             0.27438,            0.056581,            0.080165,            0.012752,             0.00679,                0.01,             0.96734,             0.00055,              2.4105,                0.95,             0.07682,             0.04405,             0.47739,              0.6665,              1.0617,              1.0971,                 0.2,              3.9579,                   0,             0.01048,             0.87403,             0.37388,                   0,             0.10873,             0.45448,                   0,                   0,                   0,                 0.5,             0.76075,                   0,                   0,              3.9647
             0.68246,             0.51523,             0.53169,             0.27855,            0.060141,            0.084517,            0.012496,             0.00519,                0.01,                0.98,             0.00063,              3.0895,             0.81466,              0.0731,             0.04075,             0.48264,             0.60966,              1.0617,               1.054,                 0.2,              5.1727,                   0,             0.01406,              0.8849,             0.35127,                   0,             0.10933,             0.38938,                   0,                   0,                   0,                 0.5,             0.80764,                   0,                   0,              3.4775
              0.6627,             0.56311,             0.56318,             0.28755,            0.058302,             0.11914,            0.011591,              0.0098,             0.01233,                0.98,             0.00056,                 2.2,             0.94373,             0.08392,             0.04751,             0.40978,             0.71507,              1.4601,             0.98898,                 0.2,              3.9562,                   0,             0.01194,             0.83708,             0.26302,                   0,             0.10933,             0.38429,                   0,                   0,                   0,                 0.5,             0.79988,                   0,                   0,                   2
             0.69535,             0.46038,             0.50566,             0.23591,            0.055547,            0.075065,            0.013718,             0.00682,                0.01,                0.98,              0.0006,              2.6159,             0.94812,             0.08424,             0.04062,             0.46203,             0.67009,              1.0527,               1.056,                 0.2,              3.9515,                   0,             0.01414,             0.89831,             0.33096,                   0,              0.1083,             0.40066,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.5247
             0.67232,              0.5047,             0.55369,             0.28561,            0.042562,            0.065824,            0.012296,               0.007,             0.01024,                0.98,             0.00067,               2.148,                0.95,             0.10508,             0.03607,             0.60502,             0.57091,             0.88455,              1.0227,                 0.2,               3.357,                   0,             0.01556,             0.71233,             0.24543,                   0,             0.09548,             0.51038,                   0,                   0,                   0,                 0.5,             0.58232,                   0,                   0,              3.4921
             0.69428,             0.51324,             0.54996,             0.28593,            0.034779,            0.074058,           0.0099553,             0.00498,                0.01,                0.98,             0.00059,              2.4228,                0.95,             0.08392,             0.02708,             0.46385,              0.6665,              1.0827,               1.054,                 0.2,              3.2174,                   0,             0.01406,             0.74025,             0.30241,                   0,             0.12642,             0.35065,                   0,                   0,                   0,                 0.5,             0.84974,                   0,                   0,              3.4921
             0.69287,             0.48097,             0.51257,             0.26097,            0.042242,            0.081558,            0.012267,             0.00679,             0.01091,             0.88598,             0.00067,              2.5255,              0.8734,               0.086,             0.03179,             0.44404,             0.62621,              1.1737,              1.2155,                 0.2,              3.2896,                   0,             0.01963,             0.59414,             0.30755,                   0,             0.07708,             0.39543,                   0,                   0,                   0,                 0.5,             0.58383,                   0,                   0,              4.2378
             0.72457,             0.46665,             0.51879,             0.24768,            0.049585,            0.076341,            0.013215,             0.00699,             0.01025,                0.98,             0.00066,              2.6296,             0.93475,             0.08433,             0.03644,             0.46385,             0.63533,              1.0781,              1.0865,                 0.2,              3.8924,                   0,             0.01378,                 0.9,             0.36094,                   0,             0.11453,             0.37181,                   0,                   0,                   0,                 0.5,             0.84431,                   0,                   0,              4.4031
             0.66049,             0.52777,             0.55853,             0.29011,            0.048465,             0.10551,            0.018713,             0.00574,                0.01,                0.98,             0.00052,              2.9977,                0.95,             0.08392,             0.03692,             0.69025,             0.80889,              1.3644,              1.0629,                 0.2,              3.9579,                   0,             0.01417,                 0.9,             0.27803,                   0,             0.11844,             0.39986,                   0,                   0,                   0,                 0.5,             0.76444,                   0,                   0,               3.124
             0.69938,             0.51372,             0.55235,             0.28113,            0.051455,            0.082744,            0.010992,             0.00679,                0.01,                0.98,              0.0006,              2.6533,             0.94736,             0.08342,             0.04086,             0.46418,             0.67221,              1.0474,              1.0505,                 0.2,              3.9579,                   0,             0.01418,                 0.9,             0.33501,                   0,             0.10933,             0.39184,                   0,                   0,                   0,                 0.5,             0.82075,                   0,                   0,              3.4921
             0.69034,             0.50914,             0.55452,             0.29145,            0.064792,            0.081116,               0.011,             0.00656,             0.01034,                0.98,             0.00053,              2.3791,             0.89023,             0.08854,             0.04747,             0.45513,             0.62626,             0.97678,               1.161,                 0.2,              4.2937,                   0,             0.01629,                 0.9,             0.35723,                   0,             0.10204,             0.34748,                   0,                   0,                   0,                 0.5,             0.92016,                   0,                   0,              3.2679
             0.67123,             0.53094,             0.56375,             0.28692,             0.04975,            0.088945,            0.010431,             0.00676,             0.01004,             0.97959,              0.0006,              2.6296,             0.94373,             0.08465,             0.04043,             0.46671,              0.6665,               1.054,               1.054,                 0.2,              3.9769,                   0,             0.01406,                 0.9,             0.33436,                   0,              0.1099,              0.3946,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.4829
             0.67217,             0.49916,             0.52181,             0.25707,            0.052377,            0.077372,            0.014025,             0.00735,                0.01,                0.98,             0.00069,              2.5607,             0.92623,             0.08824,             0.03899,             0.49287,              0.6982,              1.0617,             0.97049,                 0.2,               4.755,                   0,             0.01493,             0.84002,             0.33089,                   0,             0.10433,             0.41532,                   0,                   0,                   0,                 0.5,             0.73338,                   0,                   0,              3.8464
             0.72411,             0.49442,             0.53796,             0.26937,            0.064635,            0.046953,            0.015492,             0.00679,                0.01,                0.98,             0.00054,              2.7241,             0.86358,             0.08036,             0.04887,             0.50064,             0.80406,             0.80718,              1.0237,                 0.2,                3.17,                   0,             0.01204,             0.87166,             0.34403,                   0,              0.1168,             0.45638,                   0,                   0,                   0,                 0.5,             0.87881,                   0,                   0,               4.073
             0.71537,             0.49762,             0.55322,             0.29584,             0.05475,            0.080507,            0.011566,             0.00693,             0.01043,                0.98,             0.00063,              2.5815,             0.91306,             0.08742,             0.04188,             0.47802,             0.69826,              1.0617,              1.0605,                 0.2,              3.8742,                   0,             0.01488,                 0.9,             0.33089,                   0,             0.10982,             0.38741,                   0,                   0,                   0,                 0.5,             0.83108,                   0,                   0,              3.4921
             0.65642,             0.50587,             0.51573,             0.26612,            0.063567,            0.072537,            0.015963,              0.0071,                0.01,             0.91202,             0.00054,               2.593,             0.94373,              0.0911,             0.04389,             0.51837,              0.6665,              1.0617,             0.98239,                 0.2,               4.951,                   0,             0.01438,             0.76109,             0.33089,                   0,             0.12128,             0.35999,                   0,                   0,                   0,                 0.5,             0.86492,                   0,                   0,                3.93
             0.62267,             0.50905,             0.54734,             0.28576,            0.052314,            0.086635,            0.010422,             0.00682,             0.01009,                0.98,              0.0006,              2.6405,             0.94373,             0.08333,             0.04068,             0.46566,             0.67021,              1.0681,              1.0537,                 0.2,               3.963,                   0,             0.01416,                 0.9,             0.33033,                   0,             0.10933,             0.39147,                   0,                   0,                   0,                 0.5,             0.81015,                   0,                   0,               3.482
             0.64972,             0.52201,             0.54406,             0.26641,            0.052118,            0.069828,            0.013296,             0.00706,                0.01,                0.98,             0.00058,              2.6739,             0.94373,             0.08392,             0.04068,             0.46004,             0.70421,              0.9919,             0.88511,                 0.2,              4.0435,                   0,              0.0145,                 0.9,             0.34179,                   0,             0.07637,             0.41671,                   0,                   0,                   0,                 0.5,             0.72311,                   0,                   0,                   2
             0.67665,             0.49969,             0.51355,             0.26888,            0.055588,            0.057903,            0.013176,             0.00643,                0.01,             0.94078,              0.0006,              2.9068,             0.94373,             0.10278,             0.04068,             0.46385,             0.65009,              1.0689,             0.77491,                 0.2,              3.9579,                   0,             0.01354,                 0.9,             0.37568,                   0,             0.09295,             0.46404,                   0,                   0,                   0,                 0.5,              0.8312,                   0,                   0,              3.7686
             0.68659,             0.50244,             0.53022,             0.27641,            0.053584,            0.080517,            0.011441,             0.00679,                0.01,             0.97442,              0.0006,                2.82,              0.7097,             0.09187,             0.03915,             0.46385,              0.6665,              1.1513,               1.054,                 0.2,               3.515,                   0,             0.01406,                 0.9,             0.30743,                   0,             0.10991,             0.39543,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.4921
             0.68801,             0.49779,             0.52813,             0.29258,            0.050489,            0.035457,           0.0083372,             0.00588,                0.01,             0.89156,             0.00062,               2.215,             0.93209,             0.06051,             0.03743,             0.46385,                 0.5,             0.73957,             0.75407,                 0.2,               2.984,                   0,             0.01915,             0.72113,             0.28599,                   0,             0.10933,              0.3694,                   0,                   0,                   0,                 0.5,             0.89541,                   0,                   0,              3.1579
             0.65043,             0.51482,             0.52876,             0.26106,            0.052269,            0.073374,            0.013046,             0.00833,             0.01051,                0.98,             0.00066,              3.6451,                0.95,             0.08025,              0.0412,             0.46385,             0.80618,              1.0617,             0.95765,                 0.2,              3.9579,                   0,             0.01637,                 0.9,             0.22062,                   0,             0.09071,             0.46576,                   0,                   0,                   0,                 0.5,             0.72136,                   0,                   0,              3.8329
              0.6359,             0.48573,             0.53203,             0.26705,            0.051717,            0.083993,            0.010379,             0.00679,             0.01003,                0.98,              0.0006,              2.6296,             0.94373,             0.08303,             0.04062,             0.46068,             0.66851,              1.0559,               1.054,                 0.2,              3.9011,                   0,             0.01406,                 0.9,             0.33605,                   0,             0.10826,              0.3978,                   0,                   0,                   0,                 0.5,             0.80772,                   0,                   0,              3.4921
             0.59406,             0.55968,             0.54243,             0.25547,            0.054715,            0.093797,            0.015861,             0.00531,             0.01191,                0.98,             0.00057,              2.1454,              0.9142,             0.08392,             0.04271,             0.54487,             0.76407,              1.2829,               1.054,                 0.2,              3.9579,                   0,             0.01406,             0.70165,             0.33089,                   0,             0.11152,             0.39543,                   0,                   0,                   0,                 0.5,             0.92074,                   0,                   0,               3.596
             0.68668,             0.50995,             0.54219,             0.29283,            0.054784,            0.046221,            0.014242,             0.00679,                0.01,                0.98,             0.00059,              2.2211,             0.81664,             0.07001,             0.03939,             0.53295,             0.68709,             0.70386,             0.78915,                 0.2,              5.0844,                   0,             0.01221,                 0.9,             0.38676,                   0,             0.12006,             0.38892,                   0,                   0,                   0,                 0.5,             0.90946,                   0,                   0,               3.306
             0.68918,             0.52701,             0.53797,             0.25605,            0.052202,            0.070954,            0.014657,             0.00718,                0.01,                0.98,              0.0007,               2.545,             0.94373,             0.08497,             0.04068,             0.51649,             0.70429,             0.88638,              1.1269,                 0.2,               4.276,                   0,             0.01551,              0.8993,             0.33633,                   0,              0.1336,             0.37036,                   0,                   0,                   0,                 0.5,             0.77835,                   0,                   0,               4.297
             0.67232,             0.48657,             0.51679,             0.24144,            0.058697,            0.064525,            0.014354,             0.00679,             0.01033,             0.93213,              0.0006,              2.1614,             0.86604,             0.07286,             0.04299,             0.48771,             0.62551,             0.98379,              1.0348,                 0.2,               3.887,                   0,             0.01514,             0.89155,             0.36153,                   0,             0.13104,              0.3965,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              4.3363
              0.6792,             0.50753,             0.54834,             0.29758,            0.051991,            0.082094,            0.010509,             0.00668,                0.01,             0.97987,             0.00061,              2.6488,                0.95,             0.08218,             0.04035,             0.46409,             0.67267,               1.081,              1.0596,                 0.2,              3.9188,                   0,             0.01377,                 0.9,             0.32716,                   0,             0.11089,             0.40404,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.3895
             0.66317,             0.52217,             0.52579,             0.27508,              0.0432,            0.074717,            0.013121,             0.00812,                0.01,             0.91545,             0.00069,              2.6296,             0.86128,              0.0933,             0.03178,             0.36699,             0.96875,             0.99202,               1.054,                 0.2,              4.2713,                   0,             0.01331,                 0.9,             0.26073,                   0,             0.10933,             0.39543,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              2.3689
             0.71695,             0.51248,             0.54036,             0.28289,            0.045127,            0.028551,             0.01449,             0.00431,                0.01,                0.98,             0.00075,              2.6296,             0.86478,             0.08372,             0.03628,             0.54654,              0.8033,             0.51654,             0.87757,                 0.2,              2.9534,                   0,             0.01374,             0.76889,             0.28897,                   0,             0.13971,             0.43556,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,                   2
