               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   9,            0.028439,            0.067982,           0.0033343,             0.71582,             0.47057,             0.54571,             0.28253,            0.063373,            0.072648,           0.0069091,           0.0023842,           0.0023842,           0.0023842
                   0,             0.14298,            0.075296,           0.0081465,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011528,           0.0011528,            0.087821
                   1,             0.12096,            0.058899,           0.0055529,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021725,           0.0021725,            0.077155
                   2,            0.093143,            0.057426,           0.0051028,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002944,            0.002944,            0.066241
                   3,            0.064633,            0.063921,           0.0048187,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034672,           0.0034672,            0.055079
                   4,            0.045918,             0.06203,           0.0041477,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037421,           0.0037421,            0.043668
                   5,            0.044502,             0.05927,           0.0035603,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037688,           0.0037688,            0.032009
                   6,            0.043426,            0.060913,           0.0032248,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035473,           0.0035473,            0.020102
                   7,            0.039065,            0.056667,            0.003181,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030775,           0.0030775,           0.0079465
                   8,            0.034706,            0.055091,           0.0028891,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022052,           0.0022052,           0.0022052
                   9,            0.032755,            0.056679,            0.002979,             0.67883,             0.51891,             0.56211,             0.29777,            0.076121,            0.063136,            0.005988,           0.0022052,           0.0022052,           0.0022052
                   0,             0.11507,            0.075306,           0.0096532,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012375,           0.0012375,            0.087203
                   1,             0.10011,            0.055302,           0.0066186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023317,           0.0023317,            0.076706
                   2,            0.080188,            0.056851,           0.0057605,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031589,           0.0031589,            0.065942
                   3,            0.061203,            0.061009,            0.005482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037191,           0.0037191,            0.054912
                   4,            0.043358,             0.06339,           0.0048963,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040124,           0.0040124,            0.043614
                   5,            0.038709,            0.063796,           0.0040408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040387,           0.0040387,             0.03205
                   6,            0.035314,            0.062036,           0.0036306,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003798,            0.003798,            0.020218
                   7,            0.031912,            0.059097,           0.0035443,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032904,           0.0032904,           0.0081199
                   8,            0.030205,            0.059911,           0.0034543,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023512,           0.0023512,           0.0023512
                   9,            0.029282,            0.059655,           0.0034087,             0.70586,             0.51072,             0.56259,             0.29797,            0.064621,            0.060358,           0.0073867,           0.0023512,           0.0023512,           0.0023512
                   0,             0.11024,            0.080075,           0.0085744,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013321,           0.0013321,             0.10496
                   1,            0.093775,            0.059982,           0.0060793,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025096,           0.0025096,            0.092168
                   2,            0.075768,            0.057829,           0.0047561,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033993,           0.0033993,            0.079085
                   3,              0.0629,            0.059171,           0.0046218,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040014,           0.0040014,            0.065715
                   4,            0.046274,            0.062069,           0.0041112,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043157,           0.0043157,            0.052056
                   5,            0.039012,            0.064379,           0.0038358,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043423,           0.0043423,             0.03811
                   6,            0.035604,            0.062909,           0.0035925,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040812,           0.0040812,            0.023876
                   7,            0.031259,            0.060713,           0.0034789,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035324,           0.0035324,           0.0093544
                   8,            0.029605,            0.061049,           0.0032948,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025196,           0.0025196,           0.0025196
                   9,            0.027701,            0.059752,           0.0031689,             0.64343,             0.54739,             0.55394,             0.29035,            0.063518,             0.06647,           0.0066741,           0.0025196,           0.0025196,           0.0025196
                   0,             0.10974,             0.13249,            0.010393,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013365,           0.0013365,            0.089464
                   1,            0.093728,             0.10666,            0.007373,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025183,           0.0025183,            0.078764
                   2,              0.0731,             0.10893,           0.0072805,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034119,           0.0034119,            0.067775
                   3,            0.053354,              0.1149,           0.0063549,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040173,           0.0040173,            0.056498
                   4,            0.041779,              0.1126,           0.0052119,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043345,           0.0043345,            0.044933
                   5,            0.039993,             0.13243,           0.0046776,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043635,           0.0043635,            0.033079
                   6,            0.037867,             0.12533,           0.0042841,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041043,           0.0041043,            0.020938
                   7,            0.034014,             0.11132,            0.004135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035569,           0.0035569,           0.0085079
                   8,            0.032021,             0.11125,           0.0040366,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025432,           0.0025432,           0.0025432
                   9,            0.030965,             0.10921,           0.0038974,             0.68859,              0.5109,             0.54584,             0.29606,            0.065774,             0.11754,           0.0076202,           0.0025432,           0.0025432,           0.0025432
                   0,            0.082088,            0.088529,            0.016098,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013596,           0.0013596,            0.088497
                   1,             0.05755,             0.10451,            0.014478,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025521,           0.0025521,            0.076817
                   2,            0.041782,            0.096054,            0.012464,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003453,            0.003453,            0.064845
                   3,            0.037104,            0.082735,            0.010421,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040623,           0.0040623,            0.052582
                   4,            0.044106,            0.072219,           0.0088097,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043799,           0.0043799,            0.040027
                   5,            0.041829,            0.068283,           0.0079355,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004406,            0.004406,            0.027181
                   6,            0.038812,            0.070352,           0.0073791,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041404,           0.0041404,            0.014042
                   7,            0.034089,            0.069555,           0.0067755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034789,           0.0034789,           0.0034789
                   8,            0.034958,            0.067608,           0.0062904,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034789,           0.0034789,           0.0034789
                   9,            0.029935,            0.068611,           0.0059195,             0.70198,             0.52141,             0.55265,             0.29609,            0.054459,             0.06028,           0.0098427,           0.0023573,           0.0023573,           0.0023573
                   0,             0.10738,            0.096286,           0.0082928,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014487,           0.0014487,            0.099313
                   1,             0.08746,            0.082988,           0.0060454,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027292,           0.0027292,            0.087398
                   2,            0.064764,            0.084893,           0.0070179,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036968,           0.0036968,            0.075171
                   3,            0.045441,            0.087512,           0.0057624,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043515,           0.0043515,             0.06263
                   4,             0.03531,            0.087226,            0.004299,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046933,           0.0046933,            0.049777
                   5,            0.036728,            0.084655,           0.0039651,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047221,           0.0047221,            0.036611
                   6,            0.030736,             0.07756,           0.0034956,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004438,            0.004438,            0.023131
                   7,            0.029523,            0.076718,           0.0035076,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003841,            0.003841,            0.009339
                   8,            0.026653,            0.074735,           0.0033808,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027394,           0.0027394,           0.0027394
                   9,            0.025791,            0.075868,            0.003061,             0.69945,             0.51256,             0.55848,             0.29351,            0.055204,            0.096038,           0.0066119,           0.0027394,           0.0027394,           0.0027394
                   0,             0.11304,             0.10784,           0.0085536,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0009493,           0.0009493,            0.069168
                   1,            0.098078,             0.08313,           0.0062394,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017884,           0.0017884,            0.060809
                   2,            0.077359,             0.08344,           0.0056579,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024224,           0.0024224,            0.052245
                   3,            0.058765,            0.089594,           0.0057568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028514,           0.0028514,            0.043476
                   4,             0.04338,            0.086782,           0.0046354,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030754,           0.0030754,            0.034502
                   5,            0.036763,            0.084469,           0.0039814,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030943,           0.0030943,            0.025323
                   6,            0.034472,            0.086201,            0.003284,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029081,           0.0029081,            0.015939
                   7,            0.032682,            0.085581,           0.0035978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025169,           0.0025169,           0.0063494
                   8,            0.029999,            0.080472,           0.0032463,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001795,            0.001795,            0.001795
                   9,            0.028835,            0.080038,           0.0031283,             0.69449,             0.50586,              0.5459,             0.29271,            0.062786,            0.092283,           0.0064834,            0.001795,            0.001795,            0.001795
                   0,              0.1131,            0.079893,           0.0086139,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011759,           0.0011759,            0.089304
                   1,            0.097981,            0.060421,           0.0063221,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022153,           0.0022153,            0.078461
                   2,            0.077048,            0.061619,           0.0054521,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030007,           0.0030007,            0.067364
                   3,            0.057109,            0.065663,           0.0050974,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035321,           0.0035321,            0.056013
                   4,            0.039831,            0.065238,           0.0042639,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038096,           0.0038096,            0.044408
                   5,            0.037174,            0.067167,           0.0037483,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003833,            0.003833,            0.032549
                   6,            0.034746,            0.065125,           0.0034134,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036025,           0.0036025,            0.020436
                   7,            0.030412,            0.064056,           0.0032859,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003118,            0.003118,            0.008069
                   8,              0.0279,            0.061052,           0.0031949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022238,           0.0022238,           0.0022238
                   9,            0.027252,            0.061294,           0.0032906,             0.67278,             0.50905,             0.55397,             0.29516,            0.060353,            0.067009,           0.0065472,           0.0022238,           0.0022238,           0.0022238
                   0,             0.11388,            0.078605,           0.0096565,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015096,           0.0015096,            0.080718
                   1,            0.098176,            0.055318,           0.0065113,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028336,           0.0028336,            0.070341
                   2,            0.078243,            0.055079,           0.0052876,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038339,           0.0038339,             0.05964
                   3,            0.057627,             0.06014,           0.0051039,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045103,           0.0045103,            0.048615
                   4,            0.042435,            0.065074,           0.0048278,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048629,           0.0048629,            0.037267
                   5,            0.036545,            0.064659,           0.0044003,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048917,           0.0048917,            0.025594
                   6,            0.034612,            0.063241,           0.0037684,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045967,           0.0045967,            0.013598
                   7,            0.029987,             0.06017,           0.0040044,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038621,           0.0038621,           0.0038621
                   8,            0.029629,            0.060395,           0.0037016,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038621,           0.0038621,           0.0038621
                   9,            0.026267,            0.060076,           0.0037106,             0.69978,             0.50738,             0.56791,             0.31447,            0.059404,            0.068954,           0.0073717,           0.0026166,           0.0026166,           0.0026166
                   0,            0.093294,            0.097136,            0.015223,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010164,           0.0010164,            0.087569
                   1,            0.072174,             0.11026,            0.014761,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019148,           0.0019148,            0.076797
                   2,            0.053142,             0.11986,            0.013954,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025937,           0.0025937,            0.065806
                   3,            0.043565,             0.10841,            0.012714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003053,            0.003053,            0.054595
                   4,            0.042953,            0.089998,            0.011201,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032928,           0.0032928,            0.043165
                   5,             0.05061,            0.081015,            0.010449,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003313,            0.003313,            0.031516
                   6,            0.047128,            0.077253,           0.0097347,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031137,           0.0031137,            0.019646
                   7,            0.044369,            0.072816,           0.0092611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026948,           0.0026948,           0.0075573
                   8,             0.03924,             0.07075,           0.0087272,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019219,           0.0019219,           0.0019219
                   9,            0.038075,            0.068826,           0.0084688,             0.61892,             0.42872,             0.46826,             0.22073,            0.066389,            0.057474,            0.011168,           0.0019219,           0.0019219,           0.0019219
                   0,             0.10683,            0.082999,            0.008887,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011858,           0.0011858,            0.089536
                   1,            0.092251,            0.062637,            0.006105,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002234,            0.002234,            0.078672
                   2,            0.073184,            0.062498,           0.0052486,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003026,            0.003026,            0.067551
                   3,            0.056431,            0.066934,           0.0050262,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035619,           0.0035619,            0.056175
                   4,             0.04055,            0.068433,           0.0044305,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038417,           0.0038417,            0.044542
                   5,            0.035696,            0.066325,           0.0038833,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038654,           0.0038654,            0.032654
                   6,            0.031539,            0.066772,            0.003417,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003633,            0.003633,            0.020509
                   7,             0.02895,            0.065426,            0.003231,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031445,           0.0031445,            0.008108
                   8,            0.027656,            0.064579,           0.0032985,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022428,           0.0022428,           0.0022428
                   9,            0.026392,            0.064729,           0.0032241,             0.65155,             0.50808,             0.55414,             0.29531,            0.057866,            0.071222,           0.0066489,           0.0022428,           0.0022428,           0.0022428
                   0,             0.11295,            0.085828,           0.0087363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012353,           0.0012353,            0.089363
                   1,            0.096861,            0.065463,           0.0060988,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023272,           0.0023272,            0.078573
                   2,            0.075543,            0.066362,           0.0052801,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031523,           0.0031523,            0.067515
                   3,            0.056244,            0.070306,           0.0051734,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037106,           0.0037106,            0.056191
                   4,            0.039327,             0.07199,           0.0043251,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040021,           0.0040021,              0.0446
                   5,            0.036139,            0.070813,           0.0037795,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040268,           0.0040268,            0.032743
                   6,            0.034101,             0.06865,           0.0034668,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037847,           0.0037847,            0.020618
                   7,            0.031877,            0.066473,           0.0033949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032758,           0.0032758,           0.0082268
                   8,            0.028397,            0.067423,           0.0032782,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023366,           0.0023366,           0.0023366
                   9,             0.02691,            0.065517,           0.0031161,             0.66749,             0.53294,             0.55172,             0.29398,            0.061427,             0.07364,            0.006788,           0.0023366,           0.0023366,           0.0023366
                   0,             0.11316,            0.083571,            0.009307,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012364,           0.0012364,             0.09102
                   1,            0.097141,             0.06378,           0.0063943,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023293,           0.0023293,            0.080007
                   2,            0.077346,            0.062736,           0.0054594,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031551,           0.0031551,            0.068727
                   3,             0.05931,            0.066068,           0.0049782,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037138,           0.0037138,             0.05718
                   4,            0.042242,             0.06581,           0.0041491,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040055,           0.0040055,            0.045366
                   5,            0.040033,            0.068386,           0.0037177,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040301,           0.0040301,            0.033285
                   6,            0.034256,            0.066282,           0.0034676,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037877,           0.0037877,            0.020937
                   7,            0.030929,            0.065726,           0.0032729,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032781,           0.0032781,           0.0083221
                   8,            0.029131,            0.062916,           0.0032317,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023379,           0.0023379,           0.0023379
                   9,            0.028531,            0.062643,            0.003336,             0.71038,             0.51771,             0.55846,             0.29415,            0.062543,             0.06877,           0.0065555,           0.0023379,           0.0023379,           0.0023379
                   0,             0.11144,            0.096966,            0.011607,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001326,            0.001326,            0.088464
                   1,            0.098352,            0.070442,            0.007536,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002489,            0.002489,            0.076754
                   2,            0.081677,             0.06658,           0.0059764,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033677,           0.0033677,             0.06476
                   3,            0.064896,            0.071014,           0.0054797,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039619,           0.0039619,            0.052482
                   4,            0.048583,            0.080968,            0.004672,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042717,           0.0042717,            0.039919
                   5,            0.040725,            0.077585,           0.0043768,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042972,           0.0042972,            0.027072
                   6,            0.035455,             0.08199,           0.0041883,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040382,           0.0040382,             0.01394
                   7,            0.031817,            0.078363,           0.0036913,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003393,            0.003393,            0.003393
                   8,            0.031814,            0.073804,           0.0036419,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003393,            0.003393,            0.003393
                   9,            0.028201,            0.077016,            0.003655,             0.69323,             0.52028,             0.55593,              0.3047,            0.060781,            0.082777,           0.0079381,           0.0022992,           0.0022992,           0.0022992
                   0,             0.11063,             0.09972,            0.010927,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011275,           0.0011275,            0.087493
                   1,             0.09939,            0.070411,           0.0074319,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021241,           0.0021241,            0.076845
                   2,            0.084888,            0.066526,           0.0056974,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028773,           0.0028773,            0.065953
                   3,            0.069831,            0.069832,           0.0051249,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033869,           0.0033869,            0.054818
                   4,            0.051973,            0.076684,           0.0047016,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003653,            0.003653,            0.043439
                   5,            0.042169,            0.076482,           0.0042907,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036756,           0.0036756,            0.031817
                   6,            0.037569,            0.080725,           0.0038536,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034547,           0.0034547,            0.019951
                   7,            0.033448,            0.073717,            0.003753,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029902,           0.0029902,           0.0078422
                   8,            0.030606,            0.074101,           0.0035684,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002133,            0.002133,            0.002133
                   9,            0.029807,            0.076061,           0.0035391,             0.68725,             0.50938,             0.54379,             0.29309,             0.06502,            0.080415,            0.008211,            0.002133,            0.002133,            0.002133
                   0,             0.12349,            0.097124,            0.010906,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011484,           0.0011484,            0.087683
                   1,             0.11078,            0.070249,           0.0074349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021636,           0.0021636,            0.077031
                   2,            0.090863,            0.069653,           0.0060455,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029309,           0.0029309,             0.06613
