               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   6,            0.029101,            0.074596,           0.0054143,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039902,           0.0039902,            0.013016
                   7,            0.028036,            0.072394,           0.0050848,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033524,           0.0033524,           0.0033524
                   8,            0.025945,             0.07742,           0.0052755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033524,           0.0033524,           0.0033524
                   9,            0.023634,            0.074158,           0.0050813,             0.68222,              0.5299,             0.55745,             0.29264,             0.05349,            0.088977,            0.011465,           0.0022714,           0.0022714,           0.0022714
                   0,             0.10325,             0.11648,            0.016601,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012232,           0.0012232,            0.084394
                   1,            0.090635,            0.087939,            0.010645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023044,           0.0023044,            0.074261
                   2,            0.072656,            0.083994,           0.0080883,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031215,           0.0031215,            0.063864
                   3,            0.054426,             0.09003,           0.0073153,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036744,           0.0036744,            0.053203
                   4,            0.040085,            0.088082,           0.0066345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039631,           0.0039631,            0.042278
                   5,            0.037333,             0.10502,           0.0065204,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039876,           0.0039876,            0.031088
                   6,            0.034532,            0.097956,           0.0060981,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037479,           0.0037479,            0.019634
                   7,             0.03018,            0.093358,           0.0055981,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032441,           0.0032441,           0.0079166
                   8,             0.02791,            0.089212,           0.0052046,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023141,           0.0023141,           0.0023141
                   9,            0.026561,            0.087595,           0.0053508,             0.67433,             0.54338,             0.54979,               0.295,            0.060472,             0.10339,            0.012989,           0.0023141,           0.0023141,           0.0023141
                   0,            0.091564,             0.14319,            0.024714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012573,           0.0012573,            0.083022
                   1,            0.076599,             0.15907,            0.023695,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023686,           0.0023686,            0.073109
                   2,            0.057964,             0.16758,            0.021491,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032084,           0.0032084,            0.062924
                   3,            0.047154,             0.13571,            0.017684,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037766,           0.0037766,            0.052468
                   4,            0.045637,             0.11907,            0.014394,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040732,           0.0040732,             0.04174
                   5,            0.052044,             0.11255,            0.012209,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040982,           0.0040982,            0.030741
                   6,             0.04851,             0.10746,            0.010629,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038517,           0.0038517,             0.01947
                   7,            0.041125,             0.10044,           0.0092418,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033336,           0.0033336,           0.0079271
                   8,            0.036832,              0.1041,           0.0081871,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023774,           0.0023774,           0.0023774
                   9,            0.034787,            0.098617,            0.007668,             0.60951,             0.48525,             0.51007,              0.2323,            0.063792,            0.095884,            0.016332,           0.0023774,           0.0023774,           0.0023774
                   0,            0.086547,             0.13214,            0.023712,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013176,           0.0013176,            0.087056
                   1,            0.073229,             0.14496,            0.022845,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024732,           0.0024732,            0.075546
                   2,            0.055886,             0.15916,            0.020889,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033463,           0.0033463,            0.063753
                   3,            0.045702,              0.1259,            0.017319,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039367,           0.0039367,            0.051677
                   4,            0.048546,             0.10947,            0.014691,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042444,           0.0042444,            0.039319
                   5,             0.04735,             0.10375,             0.01236,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042696,           0.0042696,            0.026678
                   6,            0.043929,            0.098416,            0.010345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040121,           0.0040121,            0.013755
                   7,            0.040913,            0.093132,           0.0087803,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033709,           0.0033709,           0.0033709
                   8,            0.037081,            0.092997,           0.0078235,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033709,           0.0033709,           0.0033709
                   9,            0.032036,            0.089694,           0.0072984,             0.63316,              0.5405,             0.54237,             0.27653,            0.057315,            0.087383,            0.015182,           0.0022838,           0.0022838,           0.0022838
                   0,             0.10571,             0.11492,             0.01546,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012133,           0.0012133,            0.086004
                   1,            0.092716,            0.086758,           0.0099927,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022857,           0.0022857,            0.075644
                   2,             0.07329,            0.083188,           0.0076763,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030961,           0.0030961,            0.065022
                   3,            0.054014,            0.088343,           0.0069946,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036444,           0.0036444,            0.054138
                   4,            0.039886,            0.084973,           0.0063823,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039307,           0.0039307,            0.042991
                   5,            0.035978,            0.095593,            0.005911,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039548,           0.0039548,            0.031583
                   6,             0.03311,            0.088349,           0.0055987,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037169,           0.0037169,            0.019913
                   7,            0.029701,            0.087483,           0.0052571,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032169,           0.0032169,           0.0079804
                   8,            0.027508,            0.084664,           0.0049155,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022942,           0.0022942,           0.0022942
                   9,            0.026453,            0.083132,           0.0049786,             0.66589,             0.53027,             0.55621,             0.29406,            0.061597,             0.10019,            0.012014,           0.0022942,           0.0022942,           0.0022942
                   0,            0.082082,             0.12477,            0.019696,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011473,           0.0011473,            0.069722
                   1,             0.07377,            0.091634,            0.012742,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021617,           0.0021617,             0.06149
                   2,            0.061052,            0.089221,           0.0097011,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029286,           0.0029286,            0.053011
                   3,            0.048857,            0.092715,           0.0084539,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003448,            0.003448,            0.044285
                   4,            0.036227,            0.092822,           0.0076151,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00372,             0.00372,             0.03531
                   5,            0.031164,            0.096385,           0.0072616,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037444,           0.0037444,            0.026089
                   6,            0.027895,            0.094621,           0.0064307,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035213,           0.0035213,             0.01662
                   7,            0.025325,            0.094273,            0.006265,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030507,           0.0030507,           0.0069032
                   8,            0.023464,            0.094587,           0.0058673,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00218,             0.00218,             0.00218
                   9,            0.022325,            0.092597,           0.0064061,             0.69264,             0.51005,             0.54216,             0.28661,             0.04942,             0.10622,            0.015339,             0.00218,             0.00218,             0.00218
                   0,             0.10725,             0.11874,            0.018287,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013548,           0.0013548,              0.0822
                   1,            0.091893,            0.091166,            0.011817,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025431,           0.0025431,            0.071446
                   2,            0.071992,            0.092645,           0.0096017,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034407,           0.0034407,              0.0604
                   3,            0.052829,             0.09793,           0.0082744,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040478,           0.0040478,            0.049064
                   4,            0.041212,             0.10701,           0.0075662,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043643,           0.0043643,            0.037437
                   5,            0.036865,             0.10164,           0.0072175,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043901,           0.0043901,             0.02552
                   6,            0.032723,            0.098591,           0.0064532,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041254,           0.0041254,            0.013312
                   7,            0.030593,            0.096685,           0.0059579,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                   8,            0.029496,            0.098186,           0.0059631,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                   9,            0.026989,            0.095111,           0.0058702,             0.69577,             0.56409,             0.57254,             0.29609,            0.055985,             0.11307,            0.013085,           0.0023483,           0.0023483,           0.0023483
                   0,             0.10738,              0.1085,            0.017656,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011869,           0.0011869,            0.084366
                   1,            0.095544,            0.081354,            0.011088,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002236,            0.002236,              0.0742
                   2,            0.077712,            0.078653,           0.0085002,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030288,           0.0030288,            0.063778
                   3,            0.061226,            0.085353,           0.0077222,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035651,           0.0035651,            0.053099
                   4,            0.043318,            0.086548,           0.0069146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038451,           0.0038451,            0.042164
                   5,             0.03837,            0.098333,           0.0064925,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038688,           0.0038688,            0.030972
                   6,            0.034522,            0.090253,           0.0059691,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003636,            0.003636,            0.019524
                   7,            0.032002,            0.091279,           0.0056955,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031469,           0.0031469,           0.0078199
                   8,            0.028671,            0.086919,           0.0052956,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022443,           0.0022443,           0.0022443
                   9,            0.027153,            0.085386,           0.0054477,              0.6704,             0.53954,             0.54395,             0.29185,            0.060324,            0.097792,            0.013069,           0.0022443,           0.0022443,           0.0022443
                   0,            0.091335,             0.12488,            0.025191,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012815,           0.0012815,            0.078961
                   1,            0.075263,             0.14429,            0.023964,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024142,           0.0024142,             0.06962
                   2,            0.056164,             0.14728,            0.021289,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032702,           0.0032702,            0.060002
                   3,            0.046109,             0.11613,            0.017426,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038493,           0.0038493,            0.050108
                   4,            0.046091,             0.10194,            0.013844,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041516,           0.0041516,            0.039936
                   5,            0.054581,            0.094752,            0.011395,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041771,           0.0041771,            0.029488
                   6,            0.045817,            0.090863,             0.01015,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039258,           0.0039258,            0.018763
                   7,            0.041967,            0.086606,           0.0089169,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033977,           0.0033977,           0.0077617
                   8,            0.037226,            0.086714,           0.0077165,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024232,           0.0024232,           0.0024232
                   9,            0.034025,            0.083401,           0.0072797,             0.61644,             0.49698,             0.50467,             0.24554,            0.065298,            0.081489,              0.0167,           0.0024232,           0.0024232,           0.0024232
                   0,            0.074625,            0.096721,            0.018156,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015036,           0.0015036,             0.09628
                   1,            0.066546,            0.068223,            0.010945,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028224,           0.0028224,            0.083597
                   2,              0.0548,            0.063659,            0.008462,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038186,           0.0038186,            0.070593
                   3,            0.043894,            0.073617,           0.0075274,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044924,           0.0044924,            0.057265
                   4,            0.033575,            0.074653,           0.0072669,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048436,           0.0048436,            0.043616
                   5,            0.028951,            0.076544,           0.0064216,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048723,           0.0048723,            0.029643
                   6,            0.025221,            0.075372,           0.0061326,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045785,           0.0045785,            0.015348
                   7,            0.022228,            0.072429,           0.0056191,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038467,           0.0038467,           0.0038467
                   8,            0.021114,            0.073115,           0.0055325,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038467,           0.0038467,           0.0038467
                   9,            0.019859,            0.072281,           0.0056548,             0.63534,             0.53851,             0.54147,             0.28448,            0.044025,            0.098775,            0.017108,           0.0026062,           0.0026062,           0.0026062
                   0,            0.091669,             0.16088,             0.02371,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010329,           0.0010329,            0.082699
                   1,            0.079207,             0.17893,            0.022893,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019459,           0.0019459,            0.072601
                   2,            0.061911,             0.18142,            0.021047,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026358,           0.0026358,             0.06228
                   3,            0.049197,             0.15022,            0.017896,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031025,           0.0031025,            0.051735
                   4,            0.042938,             0.13481,            0.014599,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033462,           0.0033462,            0.040968
                   5,            0.046597,             0.12921,            0.012221,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033668,           0.0033668,            0.029977
                   6,             0.04576,             0.12329,            0.010414,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031642,           0.0031642,            0.018763
                   7,            0.040633,             0.11801,           0.0092328,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027386,           0.0027386,           0.0073266
                   8,            0.036712,             0.11273,           0.0080361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019531,           0.0019531,           0.0019531
                   9,             0.03347,             0.11142,           0.0077962,             0.62778,             0.52083,             0.52267,             0.25188,            0.063587,             0.10981,            0.015809,           0.0019531,           0.0019531,           0.0019531
                   0,             0.10666,             0.11244,            0.016571,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012144,           0.0012144,            0.084323
                   1,            0.093226,            0.086216,            0.010875,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022878,           0.0022878,             0.07419
                   2,            0.074588,            0.082498,           0.0083953,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003099,            0.003099,            0.063796
                   3,            0.055997,             0.08702,           0.0072965,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036478,           0.0036478,            0.053139
                   4,            0.041386,            0.087334,           0.0068376,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039344,           0.0039344,             0.04222
                   5,            0.037485,            0.095886,           0.0064851,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039587,           0.0039587,            0.031039
                   6,             0.03344,            0.091479,           0.0056854,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037206,           0.0037206,            0.019595
                   7,            0.030118,            0.088581,           0.0054077,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032203,           0.0032203,           0.0078893
                   8,            0.028298,            0.087393,           0.0054725,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022969,           0.0022969,           0.0022969
                   9,            0.026874,            0.086451,           0.0055679,             0.68049,             0.54172,             0.55791,             0.29578,            0.061481,             0.10069,            0.013183,           0.0022969,           0.0022969,           0.0022969
                   0,              0.1067,             0.13339,            0.020456,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001368,            0.001368,             0.07183
                   1,            0.091982,            0.099435,            0.012683,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002568,            0.002568,            0.062621
                   2,            0.073898,            0.094135,           0.0095273,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034749,           0.0034749,            0.053118
                   3,            0.053379,            0.098829,           0.0086449,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040885,           0.0040885,            0.043323
                   4,            0.043959,             0.11357,           0.0082511,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044088,           0.0044088,            0.033234
                   5,            0.038124,             0.10963,           0.0075489,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004436,            0.004436,            0.022852
                   6,            0.035063,             0.10764,           0.0073213,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041699,           0.0041699,            0.012177
                   7,             0.03086,            0.099805,           0.0068209,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035054,           0.0035054,           0.0035054
                   8,            0.029251,             0.10621,           0.0068943,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035054,           0.0035054,           0.0035054
                   9,            0.027619,             0.10164,           0.0066962,             0.59843,             0.59228,             0.56467,             0.28042,            0.059953,             0.12623,            0.016533,           0.0023776,           0.0023776,           0.0023776
                   0,             0.09774,             0.11118,             0.01635,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012221,           0.0012221,             0.08619
                   1,            0.086963,            0.083331,            0.010643,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023023,           0.0023023,            0.075814
                   2,            0.072157,            0.078094,           0.0081597,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031186,           0.0031186,            0.065174
                   3,            0.057062,            0.079891,           0.0074309,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036709,           0.0036709,             0.05427
                   4,             0.04138,            0.082284,           0.0067617,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039592,           0.0039592,            0.043102
                   5,            0.036329,            0.090602,           0.0062206,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039835,           0.0039835,             0.03167
                   6,             0.03247,            0.087472,           0.0055137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037438,           0.0037438,            0.019974
                   7,             0.02921,            0.083926,           0.0053035,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032402,           0.0032402,           0.0080137
                   8,            0.026728,            0.082437,           0.0052909,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023109,           0.0023109,           0.0023109
                   9,            0.025576,            0.081471,           0.0053925,             0.67301,              0.5314,             0.54274,              0.2848,            0.059378,            0.094892,             0.01343,           0.0023109,           0.0023109,           0.0023109
                   0,             0.10619,             0.10551,             0.01383,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013255,           0.0013255,             0.08309
                   1,            0.091109,            0.082836,           0.0092022,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024971,           0.0024971,            0.073237
                   2,            0.070052,            0.082192,           0.0079273,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033824,           0.0033824,            0.063098
                   3,            0.050599,            0.086163,           0.0068216,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039814,           0.0039814,            0.052673
                   4,            0.038344,             0.08387,             0.00604,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042941,           0.0042941,            0.041961
                   5,            0.035623,             0.09151,           0.0056985,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043205,           0.0043205,            0.030963
                   6,            0.031932,            0.086798,           0.0050502,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040606,           0.0040606,            0.019679
                   7,            0.029249,            0.082808,           0.0046545,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035144,           0.0035144,           0.0081079
                   8,            0.027295,            0.082131,           0.0045627,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025064,           0.0025064,           0.0025064
                   9,            0.026295,            0.080485,           0.0047706,             0.72356,             0.52188,             0.56153,             0.29605,            0.059852,            0.094028,            0.010824,           0.0025064,           0.0025064,           0.0025064
                   0,             0.10808,             0.11232,            0.016299,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013008,           0.0013008,            0.084839
                   1,            0.091886,            0.085076,            0.010663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024417,           0.0024417,            0.073639
                   2,            0.071429,            0.083709,           0.0084944,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033036,           0.0033036,             0.06216
                   3,            0.051449,            0.087813,            0.007264,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038865,           0.0038865,            0.050402
                   4,            0.039835,            0.093995,           0.0067162,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041903,           0.0041903,            0.038365
                   5,            0.036486,             0.08895,           0.0064812,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042151,           0.0042151,            0.026049
                   6,            0.031026,            0.086091,           0.0058332,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039609,           0.0039609,            0.013454
                   7,            0.028566,            0.085582,           0.0053369,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033279,           0.0033279,           0.0033279
                   8,            0.027913,            0.089865,            0.005466,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033279,           0.0033279,           0.0033279
                   9,            0.025763,            0.085552,           0.0052981,             0.68142,             0.53565,             0.56229,             0.30875,            0.057518,             0.10342,            0.012232,           0.0022547,           0.0022547,           0.0022547
