   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.61252,             0.52234,              0.5089,             0.26042,            0.071338,             0.11201,            0.012748,             0.01347,                0.01,              0.9589,             0.00078,              2.8931,             0.62014,             0.06928,             0.05427,             0.41745,               1.295,              1.2075,              1.3527,                 0.2,              3.6018,                   0,             0.01789,             0.56556,             0.40738,                   0,             0.09001,             0.36577,                   0,                   0,                   0,                 0.5,             0.91005,                   0,                   0,              2.8452
             0.61081,              0.5647,             0.55013,              0.2859,            0.053352,              0.1191,            0.010492,             0.01369,             0.01184,                0.98,             0.00075,              3.6992,             0.62638,             0.06928,             0.04676,             0.43468,              1.1671,              1.4707,              1.2234,                 0.2,              2.9508,                   0,               0.018,             0.57098,             0.44966,                   0,             0.09218,             0.40412,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8452
             0.66589,             0.53596,             0.54589,             0.27348,            0.071128,             0.11194,            0.014723,             0.01408,                0.01,                0.98,             0.00079,              3.0124,             0.52915,             0.06457,             0.05716,             0.40459,               1.262,              1.2272,              1.3395,                 0.2,              3.7328,                   0,             0.01738,             0.54686,             0.44315,                   0,             0.10393,             0.40389,                   0,                   0,                   0,                 0.5,             0.89658,                   0,                   0,                   2
              0.6066,             0.52743,             0.52671,             0.27001,            0.056207,             0.12775,            0.013286,             0.01309,             0.01011,                0.98,              0.0009,              2.7467,             0.76901,             0.06714,             0.04342,             0.40459,              1.3989,              1.2075,              1.3395,                 0.2,              4.3666,                   0,             0.01708,             0.56796,             0.38115,                   0,             0.11774,               0.388,                   0,                   0,                   0,                 0.5,             0.97279,                   0,                   0,               3.419
             0.66561,             0.53692,             0.55485,             0.29943,            0.065605,              0.1166,            0.013568,             0.01309,                0.01,              0.9746,             0.00081,              2.9047,             0.55462,             0.06928,             0.05427,             0.46838,              1.1671,              1.2075,              1.5002,                 0.2,              3.3073,                   0,             0.01544,             0.60581,              0.5346,                   0,             0.09049,             0.35342,                   0,                   0,                   0,                 0.5,              0.9999,                   0,                   0,              2.7074
             0.69103,             0.51868,             0.56581,             0.29244,             0.06735,             0.11469,            0.014323,             0.01309,             0.01004,                0.98,              0.0008,              3.0506,             0.61739,              0.0685,             0.05173,             0.42299,              1.1806,              1.2075,              1.3552,                 0.2,              3.8246,                   0,             0.01708,             0.57098,             0.42354,                   0,             0.10467,             0.37677,                   0,                   0,                   0,                 0.5,             0.98018,                   0,                   0,              3.2452
             0.64606,             0.50718,             0.51599,             0.26395,            0.073097,            0.088331,            0.016545,             0.01191,                0.01,              0.9746,             0.00078,              2.9298,             0.53478,             0.07292,             0.05548,             0.44204,              1.1383,              1.1377,              1.2397,                 0.2,              3.6259,                   0,             0.01708,             0.55847,             0.44112,                   0,             0.10689,             0.40792,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.6152
             0.63813,             0.50261,              0.5227,              0.2589,            0.070685,             0.11555,            0.013385,             0.01309,             0.01203,             0.95361,             0.00093,              3.0124,             0.62073,             0.05362,             0.05529,             0.36889,              1.1671,              1.3566,              1.4385,                 0.2,              3.4988,                   0,             0.01692,             0.54424,             0.50228,                   0,             0.09442,             0.40789,                   0,                   0,                   0,                 0.5,             0.96571,                   0,                   0,              4.3198
              0.6426,             0.55324,             0.56099,             0.30571,            0.062195,             0.10171,            0.011101,              0.0129,             0.01006,             0.93114,             0.00081,              2.9094,             0.59244,             0.06928,             0.04984,             0.41487,              1.1671,              1.2075,              1.2291,                 0.2,              3.4586,                   0,             0.01686,             0.54231,             0.45831,                   0,             0.09627,             0.35014,                   0,                   0,                   0,                 0.5,             0.99921,                   0,                   0,              2.8025
             0.69326,             0.52371,             0.56964,              0.2777,            0.070448,             0.13997,            0.013425,             0.01106,             0.01201,             0.97114,              0.0006,               2.993,              0.6678,               0.077,             0.05686,             0.39083,              1.1671,              1.5034,              1.3395,                 0.2,              3.5301,                   0,             0.01853,             0.57098,             0.35666,                   0,             0.09835,             0.39509,                   0,                   0,                   0,                 0.5,             0.97723,                   0,                   0,                   2
             0.64464,             0.53769,             0.55221,             0.28907,            0.071151,            0.097651,            0.013945,             0.01309,             0.01132,              0.9746,             0.00075,              3.1344,             0.50025,             0.06928,             0.05379,             0.43644,              1.1392,              1.2075,                1.17,                 0.2,              3.6501,                   0,             0.01395,              0.5975,             0.39333,                   0,             0.09984,             0.37677,                   0,                   0,                   0,                 0.5,             0.94062,                   0,                   0,              2.8452
             0.68931,             0.54197,             0.56739,             0.27808,            0.069471,            0.072377,           0.0087097,             0.01423,             0.01266,             0.93433,             0.00084,              3.0124,             0.73886,             0.07507,             0.05805,             0.38223,              1.1671,              1.1251,              1.1319,                 0.2,               2.647,                   0,             0.01956,             0.56326,             0.42354,                   0,             0.09835,             0.36142,                   0,                   0,                   0,                 0.5,             0.78345,                   0,                   0,              2.9909
             0.69154,             0.49275,             0.51319,             0.26818,            0.091708,              0.1004,            0.015749,             0.00912,             0.01036,             0.91991,             0.00077,              3.4738,             0.48708,             0.09199,             0.06747,              0.3987,              1.1568,             0.93586,               1.858,                 0.2,              3.6147,                   0,             0.02024,             0.55506,             0.41789,                   0,              0.0949,              0.2934,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               2.222
              0.6285,             0.57181,               0.558,              0.2959,            0.069628,             0.11787,            0.010081,             0.01309,             0.01121,             0.95093,             0.00089,              3.0124,             0.59244,             0.06654,             0.05631,             0.40459,              1.0313,               1.298,              1.3316,                 0.2,                3.54,                   0,             0.01783,             0.62038,             0.37302,                   0,             0.10966,             0.44834,                   0,                   0,                   0,                 0.5,             0.91252,                   0,                   0,              2.7307
             0.66464,             0.55131,             0.56326,             0.29321,            0.066996,             0.12098,            0.011512,             0.01301,             0.01024,              0.9746,             0.00079,              3.0385,             0.59447,              0.0703,             0.05557,             0.40459,              1.1736,              1.2075,              1.3751,                 0.2,              3.6181,                   0,             0.01693,             0.55219,             0.42567,                   0,              0.1013,             0.36287,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               2.967
             0.65105,             0.55618,             0.54731,             0.28516,            0.064033,             0.11462,            0.013434,             0.01309,             0.01099,             0.97744,             0.00093,              3.8446,             0.59244,             0.06848,             0.04859,             0.40459,              1.2787,              1.1857,              1.2808,                 0.2,              4.6743,                   0,              0.0187,             0.63112,             0.48689,                   0,             0.12792,             0.36967,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8452
             0.66199,             0.51172,             0.54729,             0.28389,            0.062506,            0.088485,            0.011651,             0.01163,             0.01036,             0.97441,             0.00072,              3.0401,             0.70599,             0.06755,             0.04763,             0.40076,              1.1083,             0.90014,              1.5491,                 0.2,              3.3947,                   0,             0.01436,             0.52444,             0.45429,                   0,             0.13462,             0.33025,                   0,                   0,                   0,                 0.5,             0.94311,                   0,                   0,              3.1136
             0.66135,             0.53369,             0.56101,             0.28766,            0.064533,             0.10062,           0.0089312,             0.01309,             0.01145,             0.95155,              0.0008,              3.0124,             0.59244,             0.06302,             0.05085,             0.31046,              1.1671,              1.1288,              1.3222,                 0.2,              3.6744,                   0,             0.01654,             0.58657,             0.46824,                   0,             0.12712,             0.36744,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8452
             0.65419,             0.53185,             0.55089,             0.26058,            0.051798,            0.096901,            0.016013,             0.01309,              0.0116,                0.98,              0.0008,              3.0124,             0.59244,             0.06454,             0.04409,             0.43227,              1.2829,              1.3667,               1.367,                 0.2,              2.8748,                   0,             0.01734,             0.67081,             0.37518,                   0,             0.08815,             0.36217,                   0,                   0,                   0,                 0.5,             0.91091,                   0,                   0,              4.7852
             0.58338,              0.5357,             0.51724,             0.27437,             0.06438,             0.11453,            0.010974,             0.01308,             0.01036,             0.97301,              0.0008,              3.0079,             0.59108,             0.06961,             0.05435,             0.40459,              1.1638,              1.2052,              1.3324,                 0.2,              3.6147,                   0,             0.01716,             0.57049,             0.42394,                   0,              0.0982,             0.37677,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8637
             0.67319,             0.54901,             0.55197,              0.2938,            0.065343,             0.12096,            0.011093,             0.01305,             0.01041,             0.97509,              0.0008,              3.0099,             0.59065,             0.06927,              0.0544,             0.40526,              1.1684,              1.2046,              1.3403,                 0.2,              3.6008,                   0,             0.01706,               0.571,             0.42515,                   0,             0.09816,             0.37481,                   0,                   0,                   0,                 0.5,             0.99921,                   0,                   0,              2.8262
             0.63497,             0.47145,             0.49141,             0.22325,            0.068238,             0.14716,            0.013941,             0.01475,             0.01051,              0.9746,              0.0006,              3.1831,             0.73574,             0.07027,             0.05302,             0.40459,               1.266,              1.5491,              1.4613,                 0.2,               3.248,                   0,             0.01748,             0.42895,             0.42354,                   0,             0.09835,             0.33053,                   0,                   0,                   0,                 0.5,             0.56339,                   0,                   0,                   2
              0.6289,              0.5555,             0.55301,             0.30617,            0.068272,             0.11357,            0.012482,             0.01301,                0.01,              0.9582,             0.00081,              3.0124,             0.58584,             0.06928,             0.05297,             0.41814,              1.1573,              1.2075,              1.4192,                 0.2,              3.6147,                   0,             0.01728,             0.51047,             0.39388,                   0,             0.09457,             0.40373,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.7074
             0.65654,             0.54673,             0.55964,             0.28834,            0.063739,            0.080708,           0.0090913,             0.01218,                0.01,             0.96014,               0.001,              3.0124,             0.56791,             0.07949,             0.05195,             0.41842,             0.89336,             0.98134,              1.3784,                 0.2,              3.0457,                   0,             0.01708,              0.6159,             0.42354,                   0,             0.09835,              0.2719,                   0,                   0,                   0,                 0.5,             0.86512,                   0,                   0,              3.3161
             0.64395,             0.54402,               0.545,             0.26846,            0.064459,              0.1212,            0.012291,             0.01816,                0.01,              0.9746,             0.00093,              3.2683,             0.33447,             0.07476,             0.05427,             0.40329,              1.2535,              1.2075,              1.3395,                 0.2,              3.9003,                   0,             0.01708,             0.71122,             0.39462,                   0,             0.12413,             0.34932,                   0,                   0,                   0,                 0.5,             0.99973,                   0,                   0,              2.8452
             0.66936,             0.54005,             0.57437,             0.29939,             0.06673,             0.10751,            0.011096,             0.01249,             0.01027,                0.98,              0.0008,              2.9223,             0.59244,             0.06928,             0.05427,              0.3981,              1.1765,              1.2075,              1.2445,                 0.2,              3.6147,                   0,             0.01801,             0.58089,             0.40454,                   0,             0.10495,             0.35215,                   0,                   0,                   0,                 0.5,             0.99428,                   0,                   0,              2.8559
             0.71003,             0.49042,             0.53944,             0.27858,            0.063042,             0.12173,            0.015228,             0.01207,             0.01036,             0.97411,             0.00077,              3.5186,             0.52374,             0.07266,             0.04966,             0.42906,              1.1671,              1.1708,              1.6632,                 0.2,              3.4764,                   0,             0.01537,              0.5465,             0.35931,                   0,             0.10584,             0.41798,                   0,                   0,                   0,                 0.5,             0.90197,                   0,                   0,              2.2425
             0.61571,             0.53856,             0.52832,             0.26975,            0.064363,              0.1502,            0.017611,             0.01319,              0.0102,                0.98,             0.00085,              1.9289,             0.31176,             0.05242,             0.04861,             0.46777,              1.1203,              1.3253,              1.5327,                 0.2,              4.5043,                   0,             0.01365,             0.57098,             0.38346,                   0,             0.10565,             0.28777,                   0,                   0,                   0,                 0.5,             0.99921,                   0,                   0,               2.428
             0.64776,             0.52651,             0.54506,             0.28467,            0.066711,             0.11795,            0.013322,             0.01318,             0.01036,             0.97712,              0.0008,              2.8745,             0.59244,             0.06928,              0.0519,             0.40462,              1.1938,              1.2532,              1.3395,                 0.2,               3.752,                   0,             0.01707,             0.57098,             0.42354,                   0,             0.09835,             0.35173,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8452
             0.63424,             0.51154,              0.5398,              0.2649,            0.066541,            0.097988,            0.011364,              0.0135,             0.01036,              0.9784,             0.00081,              3.0124,             0.51118,             0.05626,               0.056,             0.46707,              1.0335,              1.2075,              1.3395,                 0.2,              2.7514,                   0,             0.01953,             0.72422,              0.2676,                   0,             0.10414,             0.48227,                   0,                   0,                   0,                 0.5,              0.8943,                   0,                   0,              2.8452
             0.67293,             0.53278,             0.54978,             0.30234,             0.06963,             0.10003,            0.012276,             0.01347,             0.01036,              0.9746,             0.00084,              3.0124,             0.59244,             0.06989,             0.05427,             0.41016,              1.1443,              1.1483,              1.2847,                 0.2,              3.6622,                   0,             0.01708,             0.57822,             0.42354,                   0,             0.09768,             0.38952,                   0,                   0,                   0,                 0.5,             0.99921,                   0,                   0,               2.915
              0.6562,             0.48808,               0.519,             0.25945,            0.067553,             0.13833,            0.011786,             0.01302,                0.01,                0.98,              0.0008,              2.2889,              0.6271,             0.07835,             0.05652,             0.44082,              1.1585,               1.467,              1.5656,                 0.2,              2.8705,                   0,             0.01913,             0.48164,             0.33508,                   0,             0.08849,             0.33655,                   0,                   0,                   0,                 0.5,             0.93263,                   0,                   0,              2.5669
             0.59366,             0.58181,             0.55361,             0.30427,            0.062833,              0.1072,            0.010466,             0.01353,              0.0105,              0.9746,             0.00076,              2.9688,             0.59244,             0.06813,             0.05391,             0.39469,              1.1507,              1.2075,              1.2827,                 0.2,              3.4681,                   0,             0.01689,             0.59743,             0.43406,                   0,             0.09696,             0.35919,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.2359
             0.64548,             0.55058,              0.5587,             0.29985,            0.066878,             0.11157,            0.010083,              0.0137,                0.01,             0.97162,              0.0008,              3.0124,             0.57289,             0.06928,             0.05427,             0.36807,              1.1091,              1.1917,              1.3395,                 0.2,              3.6147,                   0,             0.01708,             0.53828,             0.42292,                   0,             0.10165,             0.37451,                   0,                   0,                   0,                 0.5,             0.99921,                   0,                   0,              2.8699
             0.57302,             0.55652,             0.51827,             0.27121,             0.06001,             0.12253,             0.01128,             0.01304,             0.01146,                0.98,             0.00087,              3.0124,             0.63761,              0.0712,             0.05057,             0.39863,              1.0708,              1.2088,              1.3395,                 0.2,              3.6147,                   0,              0.0167,             0.64172,             0.55232,                   0,             0.11484,             0.37177,                   0,                   0,                   0,                 0.5,             0.99921,                   0,                   0,              2.8452
             0.60314,             0.55283,             0.54296,             0.27795,            0.063274,            0.078531,           0.0087991,             0.01337,             0.01073,                0.98,              0.0008,              3.5951,             0.59244,             0.06813,             0.05317,             0.39744,              1.1637,              1.1319,              1.2333,                 0.2,              2.6012,                   0,             0.01561,             0.57098,             0.39513,                   0,             0.10333,             0.42219,                   0,                   0,                   0,                 0.5,             0.95125,                   0,                   0,              3.3595
             0.66686,             0.51973,             0.55124,             0.27986,            0.067993,             0.10407,            0.010468,             0.01448,             0.01038,             0.97714,             0.00079,              3.2289,             0.55445,             0.07161,             0.05397,             0.37811,              1.0948,               1.145,              1.3395,                 0.2,              3.2809,                   0,             0.01859,              0.5882,             0.42664,                   0,             0.10098,             0.43625,                   0,                   0,                   0,                 0.5,             0.92531,                   0,                   0,              2.6811
             0.61772,             0.50333,             0.52273,             0.26245,            0.077459,             0.13219,            0.014901,              0.0123,             0.01085,              0.9746,             0.00069,              2.9025,             0.67201,             0.07843,             0.05661,             0.38292,              1.0936,              1.4209,              1.3395,                 0.2,              4.2998,                   0,             0.01732,             0.50641,             0.44065,                   0,             0.09835,               0.393,                   0,                   0,                   0,                 0.5,             0.89914,                   0,                   0,              2.4102
             0.65645,             0.53871,             0.55787,             0.28322,            0.072915,             0.11124,            0.010367,             0.01309,             0.01041,             0.97835,             0.00088,              3.1328,             0.56267,             0.07043,             0.05619,             0.37713,              1.0106,              1.1506,              1.3547,                 0.2,              3.8337,                   0,             0.01765,             0.58455,              0.4567,                   0,             0.10623,             0.36252,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.2992
             0.68591,             0.46593,             0.50859,             0.24534,            0.092503,             0.12294,            0.015204,             0.01375,             0.01071,             0.92721,             0.00089,              2.5975,             0.55291,             0.05978,             0.06966,             0.38363,              1.3299,              1.2075,              1.5915,                 0.2,              3.7258,                   0,             0.01708,             0.59483,             0.35135,                   0,              0.1205,             0.39939,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.2309
             0.64022,             0.55361,             0.56213,             0.29556,            0.066367,             0.12019,            0.011933,              0.0127,             0.01022,                0.98,             0.00078,              3.0034,             0.54537,             0.06972,             0.05529,             0.40459,              1.2646,              1.2336,              1.3395,                 0.2,              3.5736,                   0,             0.01704,             0.61584,             0.42354,                   0,             0.09956,             0.39901,                   0,                   0,                   0,                 0.5,             0.99963,                   0,                   0,              2.8012
             0.54587,             0.57221,             0.54173,               0.282,             0.06199,             0.13739,            0.014384,             0.01289,                0.01,             0.97274,              0.0008,              3.0212,              0.6758,              0.0683,             0.05281,             0.44846,              1.1527,              1.3537,              1.2951,                 0.2,              3.8233,                   0,             0.01716,             0.51049,             0.42354,                   0,             0.09318,             0.36278,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.7835
             0.67677,             0.52022,             0.54698,              0.2526,             0.08693,             0.11835,            0.010115,             0.01464,             0.01208,                0.98,             0.00077,               2.468,              0.4851,             0.05904,             0.06861,             0.40459,             0.78424,              1.1181,              1.4937,                 0.2,              3.8774,                   0,             0.01708,             0.42248,             0.27884,                   0,             0.09835,             0.36957,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8452
             0.63537,             0.51866,             0.54098,             0.27822,            0.066914,             0.11407,            0.012535,             0.01324,             0.01032,             0.97455,              0.0008,              2.9993,              0.5965,             0.06922,              0.0528,             0.40247,              1.1745,              1.2147,              1.3543,                 0.2,              3.6478,                   0,             0.01707,             0.56562,             0.42684,                   0,             0.09844,              0.3769,                   0,                   0,                   0,                 0.5,             0.98737,                   0,                   0,              2.8299
